tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@62.4.2_x,f_helice@62.4.2_y,f_helice@62.4.2_z,f_helice@62.4.22_x,f_helice@62.4.22_y,f_helice@62.4.22_z,f_helice@66.4.12_x,f_helice@66.4.12_y,f_helice@66.4.12_z,f_trainee_x,f_trainee_y,f_trainee_z
915,45.75,49.0653,9.7474,-5.6261,0.00055,0.0,-6e-05,0.00056,0.00056,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.64,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.639,-0.0,0.073
920,46.0,49.0654,9.7474,-5.6261,0.00048,0.0,-6e-05,0.00049,0.00049,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.56,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,-0.0,0.064
925,46.25,49.0656,9.7474,-5.6261,0.00042,0.0,-5e-05,0.00043,0.00043,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.49,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,-0.0,0.056
930,46.5,49.0657,9.7474,-5.6261,0.00037,0.0,-4e-05,0.00037,0.00037,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.43,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.429,-0.0,0.049
935,46.75,49.0657,9.7474,-5.6261,0.00033,0.0,-4e-05,0.00033,0.00033,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.38,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.376,-0.0,0.043
940,47.0,49.0658,9.7474,-5.6262,0.00028,0.0,-3e-05,0.00029,0.00029,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.33,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329,-0.0,0.038
945,47.25,49.0659,9.7474,-5.6262,0.00025,0.0,-3e-05,0.00025,0.00025,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.29,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.288,-0.0,0.033
950,47.5,49.0659,9.7474,-5.6262,0.00022,0.0,-3e-05,0.00022,0.00022,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.25,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.0,0.029
955,47.75,49.066,9.7474,-5.6262,0.00019,0.0,-2e-05,0.00019,0.00019,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.22,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.221,-0.0,0.025
960,48.0,49.066,9.7474,-5.6262,0.00017,0.0,-2e-05,0.00017,0.00017,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.19,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.193,-0.0,0.022
965,48.25,49.0661,9.7474,-5.6262,0.00015,0.0,-2e-05,0.00015,0.00015,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.17,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.169,-0.0,0.019
970,48.5,49.0661,9.7474,-5.6262,0.00013,0.0,-1e-05,0.00013,0.00013,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.15,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148,-0.0,0.017
975,48.75,49.0661,9.7474,-5.6262,0.00011,0.0,-1e-05,0.00011,0.00011,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.13,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.0,0.015
980,49.0,49.0662,9.7474,-5.6262,0.0001,0.0,-1e-05,0.0001,0.0001,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.11,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114,-0.0,0.013
985,49.25,49.0662,9.7474,-5.6262,9e-05,0.0,-1e-05,9e-05,9e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.1,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099,-0.0,0.011
990,49.5,49.0662,9.7474,-5.6262,8e-05,0.0,-1e-05,8e-05,8e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.09,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087,-0.0,0.01
995,49.75,49.0662,9.7474,-5.6262,7e-05,0.0,-1e-05,7e-05,7e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.08,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076,-0.0,0.009
1000,50.0,49.0662,9.7474,-5.6262,6e-05,0.0,-1e-05,6e-05,6e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.07,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067,-0.0,0.008
1005,50.25,49.0663,9.7474,-5.6262,5e-05,0.0,-1e-05,5e-05,5e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.06,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058,-0.0,0.007
1010,50.5,49.0663,9.7474,-5.6262,4e-05,0.0,-1e-05,4e-05,4e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.05,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051,-0.0,0.006
1015,50.75,49.0663,9.7474,-5.6262,4e-05,0.0,-0.0,4e-05,4e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.05,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,-0.0,0.005
1020,51.0,49.0663,9.7474,-5.6262,3e-05,0.0,-0.0,3e-05,3e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.04,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039,-0.0,0.005
1025,51.25,49.0663,9.7474,-5.6262,3e-05,0.0,-0.0,3e-05,3e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.03,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,-0.0,0.004
1030,51.5,49.0663,9.7474,-5.6262,3e-05,0.0,-0.0,3e-05,3e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.03,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.0,0.003
1035,51.75,49.0663,9.7474,-5.6262,2e-05,0.0,-0.0,2e-05,2e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.03,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,-0.0,0.003
1040,52.0,49.0663,9.7474,-5.6262,2e-05,0.0,-0.0,2e-05,2e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.02,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,-0.0,0.003
1045,52.25,49.0663,9.7474,-5.6262,2e-05,0.0,-0.0,2e-05,2e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.02,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.0,0.002
1050,52.5,49.0663,9.7474,-5.6262,2e-05,0.0,-0.0,2e-05,2e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.02,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018,-0.0,0.002
1055,52.75,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.02,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,-0.0,0.002
1060,53.0,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-0.0,0.002
1065,53.25,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012,-0.0,0.001
1070,53.5,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.0,0.001
1075,53.75,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,-0.0,0.001
1080,54.0,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.0,0.001
1085,54.25,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-0.0,0.001
1090,54.5,49.0663,9.7474,-5.6262,1e-05,0.0,-0.0,1e-05,1e-05,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-0.0,0.001
1095,54.75,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,-0.0,0.001
1100,55.0,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,-0.0,0.001
1105,55.25,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0,0.0
1110,55.5,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0,0.0
1115,55.75,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-0.0,0.0
1120,56.0,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-0.0,0.0
1125,56.25,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0
1130,56.5,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0
1135,56.75,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0
1140,57.0,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0
1145,57.25,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1150,57.5,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1155,57.75,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1160,58.0,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1165,58.25,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1170,58.5,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1175,58.75,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1180,59.0,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0
1185,59.25,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1190,59.5,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1195,59.75,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1200,60.0,49.0663,9.7474,-5.6262,0.0,0.0,-0.0,0.0,0.0,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.0,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
