tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@11.10.10_x,f_helice@11.10.10_y,f_helice@11.10.10_z,f_helice@21.10.10_x,f_helice@21.10.10_y,f_helice@21.10.10_z,f_trainee_x,f_trainee_y,f_trainee_z
390,19.5,0.0,96.9554,0.0,0.0,7.56229,0.0,7.56229,0.0,7.56229,0.87276,1856.75,20424.25,25946.82,0.0,6723.98,-1201.409,1799.07,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25946.818,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6723.976,-0.0
395,19.75,0.0,98.8215,0.0,0.0,7.39912,0.0,7.39912,0.0,7.39912,0.86624,1856.75,20424.25,25754.42,0.0,6539.69,-1209.525,1799.22,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25754.418,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6539.693,-0.0
400,20.0,0.0,100.6467,0.0,0.0,7.2352,0.0,7.2352,0.0,7.2352,0.85992,1856.75,20424.25,25567.3,0.0,6357.56,-1214.505,1799.34,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25567.304,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6357.559,-0.0
405,20.25,0.0,102.4308,0.0,0.0,7.0709,0.0,7.0709,0.0,7.0709,0.85378,1856.75,20424.25,25385.45,0.0,6177.84,-1216.646,1799.44,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25385.447,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6177.843,-0.0
410,20.5,0.0,104.1739,0.0,0.0,6.90659,0.0,6.90659,0.0,6.90659,0.84783,1856.75,20424.25,25208.81,0.0,6000.77,-1216.215,1799.53,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25208.806,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6000.771,-0.0
415,20.75,0.0,105.876,0.0,0.0,6.74259,0.0,6.74259,0.0,6.74259,0.84205,1856.75,20424.25,25037.32,0.0,5826.53,-1213.462,1799.6,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25037.323,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-5826.534,-0.0
420,21.0,0.0,107.5371,0.0,0.0,6.57919,0.0,6.57919,0.0,6.57919,0.83646,1856.75,20424.25,24870.93,0.0,5655.29,-1208.611,1799.66,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24870.929,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-5655.29,-0.0
425,21.25,0.0,109.1575,0.0,0.0,6.41664,0.0,6.41664,0.0,6.41664,0.83103,1856.75,20424.25,24709.55,0.0,5487.17,-1201.869,1799.72,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24709.549,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-5487.168,-0.0
430,21.5,0.0,110.7374,0.0,0.0,6.25519,0.0,6.25519,0.0,6.25519,0.82578,1856.75,20424.25,24553.1,0.0,5322.27,-1193.425,1799.76,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24553.097,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-5322.272,-0.0
435,21.75,0.0,112.2772,0.0,0.0,6.09505,0.0,6.09505,0.0,6.09505,0.82069,1856.75,20424.25,24401.48,0.0,5160.68,-1183.452,1799.8,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24401.482,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-5160.684,-0.0
440,22.0,0.0,113.7771,0.0,0.0,5.93639,0.0,5.93639,0.0,5.93639,0.81576,1856.75,20424.25,24254.61,0.0,5002.47,-1172.107,1799.83,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24254.609,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-5002.466,-0.0
445,22.25,0.0,115.2376,0.0,0.0,5.77941,0.0,5.77941,0.0,5.77941,0.81099,1856.75,20424.25,24112.38,0.0,4847.66,-1159.535,1799.86,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24112.378,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-4847.663,-0.0
450,22.5,0.0,116.6591,0.0,0.0,5.62424,0.0,5.62424,0.0,5.62424,0.80637,1856.75,20424.25,23974.69,0.0,4696.31,-1145.869,1799.88,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23974.688,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-4696.306,-0.0
455,22.75,0.0,118.0422,0.0,0.0,5.47102,0.0,5.47102,0.0,5.47102,0.80191,1856.75,20424.25,23841.43,0.0,4548.41,-1131.228,1799.9,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23841.434,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-4548.412,-0.0
460,23.0,0.0,119.3872,0.0,0.0,5.31987,0.0,5.31987,0.0,5.31987,0.79759,1856.75,20424.25,23712.51,0.0,4403.99,-1115.724,1799.91,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23712.511,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-4403.986,-0.0
465,23.25,0.0,120.6948,0.0,0.0,5.1709,0.0,5.1709,0.0,5.1709,0.79341,1856.75,20424.25,23587.81,0.0,4263.02,-1099.459,1799.93,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23587.814,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-4263.023,-0.0
470,23.5,0.0,121.9655,0.0,0.0,5.0242,0.0,5.0242,0.0,5.0242,0.78937,1856.75,20424.25,23467.24,0.0,4125.51,-1082.525,1799.94,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23467.237,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-4125.512,-0.0
475,23.75,0.0,123.1998,0.0,0.0,4.87986,0.0,4.87986,0.0,4.87986,0.78547,1856.75,20424.25,23350.67,0.0,3991.43,-1065.009,1799.95,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23350.672,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3991.431,-0.0
480,24.0,0.0,124.3984,0.0,0.0,4.73793,0.0,4.73793,0.0,4.73793,0.7817,1856.75,20424.25,23238.01,0.0,3860.75,-1046.988,1799.96,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23238.015,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3860.752,-0.0
485,24.25,0.0,125.562,0.0,0.0,4.59848,0.0,4.59848,0.0,4.59848,0.77806,1856.75,20424.25,23129.16,0.0,3733.44,-1028.535,1799.96,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23129.16,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3733.445,-0.0
490,24.5,0.0,126.691,0.0,0.0,4.46156,0.0,4.46156,0.0,4.46156,0.77454,1856.75,20424.25,23024.0,0.0,3609.47,-1009.716,1799.97,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23024.005,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3609.471,-0.0
495,24.75,0.0,127.7862,0.0,0.0,4.32723,0.0,4.32723,0.0,4.32723,0.77114,1856.75,20424.25,22922.45,0.0,3488.79,-990.592,1799.97,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22922.446,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3488.788,-0.0
500,25.0,0.0,128.8482,0.0,0.0,4.1955,0.0,4.1955,0.0,4.1955,0.76786,1856.75,20424.25,22824.38,0.0,3371.35,-971.219,1799.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22824.383,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3371.352,-0.0
505,25.25,0.0,129.8776,0.0,0.0,4.0664,0.0,4.0664,0.0,4.0664,0.76469,1856.75,20424.25,22729.72,0.0,3257.12,-951.649,1799.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22729.717,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3257.116,-0.0
510,25.5,0.0,130.8752,0.0,0.0,3.93997,0.0,3.93997,0.0,3.93997,0.76164,1856.75,20424.25,22638.35,0.0,3146.03,-931.93,1799.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22638.348,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3146.028,-0.0
515,25.75,0.0,131.8416,0.0,0.0,3.81622,0.0,3.81622,0.0,3.81622,0.75869,1856.75,20424.25,22550.18,0.0,3038.04,-912.105,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22550.182,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3038.037,-0.0
520,26.0,0.0,132.7774,0.0,0.0,3.69514,0.0,3.69514,0.0,3.69514,0.75585,1856.75,20424.25,22465.12,0.0,2933.09,-892.215,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22465.123,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2933.088,-0.0
525,26.25,0.0,133.6834,0.0,0.0,3.57676,0.0,3.57676,0.0,3.57676,0.7531,1856.75,20424.25,22383.08,0.0,2831.13,-872.298,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22383.08,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2831.128,-0.0
530,26.5,0.0,134.5602,0.0,0.0,3.46107,0.0,3.46107,0.0,3.46107,0.75046,1856.75,20424.25,22303.96,0.0,2732.1,-852.387,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22303.962,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2732.098,-0.0
535,26.75,0.0,135.4084,0.0,0.0,3.34806,0.0,3.34806,0.0,3.34806,0.74791,1856.75,20424.25,22227.68,0.0,2635.94,-832.514,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22227.68,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2635.943,-0.0
540,27.0,0.0,136.2289,0.0,0.0,3.23773,0.0,3.23773,0.0,3.23773,0.74545,1856.75,20424.25,22154.15,0.0,2542.61,-812.708,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22154.148,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2542.605,-0.0
545,27.25,0.0,137.0221,0.0,0.0,3.13006,0.0,3.13006,0.0,3.13006,0.74308,1856.75,20424.25,22083.28,0.0,2452.03,-792.996,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22083.281,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2452.026,-0.0
550,27.5,0.0,137.7888,0.0,0.0,3.02504,0.0,3.02504,0.0,3.02504,0.7408,1856.75,20424.25,22015.0,0.0,2364.15,-773.402,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22014.996,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2364.148,-0.0
555,27.75,0.0,138.5296,0.0,0.0,2.92266,0.0,2.92266,0.0,2.92266,0.7386,1856.75,20424.25,21949.21,0.0,2278.91,-753.95,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21949.213,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2278.913,-0.0
560,28.0,0.0,139.2453,0.0,0.0,2.82288,0.0,2.82288,0.0,2.82288,0.73648,1856.75,20424.25,21885.85,0.0,2196.26,-734.66,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21885.853,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2196.263,-0.0
565,28.25,0.0,139.9364,0.0,0.0,2.72569,0.0,2.72569,0.0,2.72569,0.73444,1856.75,20424.25,21824.84,0.0,2116.14,-715.55,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21824.839,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2116.139,-0.0
570,28.5,0.0,140.6036,0.0,0.0,2.63106,0.0,2.63106,0.0,2.63106,0.73248,1856.75,20424.25,21766.1,0.0,2038.48,-696.639,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21766.096,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2038.485,-0.0
575,28.75,0.0,141.2475,0.0,0.0,2.53896,0.0,2.53896,0.0,2.53896,0.73059,1856.75,20424.25,21709.55,0.0,1963.24,-677.942,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21709.551,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1963.243,-0.0
580,29.0,0.0,141.8687,0.0,0.0,2.44936,0.0,2.44936,0.0,2.44936,0.72877,1856.75,20424.25,21655.13,0.0,1890.36,-659.473,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21655.133,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1890.357,-0.0
585,29.25,0.0,142.4679,0.0,0.0,2.36222,0.0,2.36222,0.0,2.36222,0.72702,1856.75,20424.25,21602.77,0.0,1819.77,-641.246,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21602.773,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1819.769,-0.0
590,29.5,0.0,143.0457,0.0,0.0,2.27752,0.0,2.27752,0.0,2.27752,0.72534,1856.75,20424.25,21552.4,0.0,1751.43,-623.272,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21552.403,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1751.426,-0.0
595,29.75,0.0,143.6027,0.0,0.0,2.19522,0.0,2.19522,0.0,2.19522,0.72372,1856.75,20424.25,21503.96,0.0,1685.27,-605.563,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21503.958,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1685.271,-0.0
600,30.0,0.0,144.1395,0.0,0.0,2.11529,0.0,2.11529,0.0,2.11529,0.72216,1856.75,20424.25,21457.37,0.0,1621.25,-588.126,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21457.373,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1621.25,-0.0
605,30.25,0.0,144.6566,0.0,0.0,2.03767,0.0,2.03767,0.0,2.03767,0.72067,1856.75,20424.25,21412.59,0.0,1559.31,-570.972,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21412.587,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1559.31,-0.0
610,30.5,0.0,145.1547,0.0,0.0,1.96235,0.0,1.96235,0.0,1.96235,0.71923,1856.75,20424.25,21369.54,0.0,1499.4,-554.107,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21369.539,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1499.397,-0.0
615,30.75,0.0,145.6343,0.0,0.0,1.88926,0.0,1.88926,0.0,1.88926,0.71785,1856.75,20424.25,21328.17,0.0,1441.46,-537.539,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21328.171,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1441.459,-0.0
620,31.0,0.0,146.0959,0.0,0.0,1.81839,0.0,1.81839,0.0,1.81839,0.71652,1856.75,20424.25,21288.42,0.0,1385.45,-521.271,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21288.424,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1385.446,-0.0
625,31.25,0.0,146.5402,0.0,0.0,1.74967,0.0,1.74967,0.0,1.74967,0.71525,1856.75,20424.25,21250.24,0.0,1331.31,-505.311,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21250.244,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1331.305,-0.0
630,31.5,0.0,146.9676,0.0,0.0,1.68308,0.0,1.68308,0.0,1.68308,0.71402,1856.75,20424.25,21213.58,0.0,1278.99,-489.661,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21213.577,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1278.988,-0.0
635,31.75,0.0,147.3786,0.0,0.0,1.61857,0.0,1.61857,0.0,1.61857,0.71285,1856.75,20424.25,21178.37,0.0,1228.45,-474.325,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21178.371,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1228.445,-0.0
640,32.0,0.0,147.7738,0.0,0.0,1.5561,0.0,1.5561,0.0,1.5561,0.71172,1856.75,20424.25,21144.57,0.0,1179.63,-459.306,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21144.573,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1179.629,-0.0
645,32.25,0.0,148.1537,0.0,0.0,1.49562,0.0,1.49562,0.0,1.49562,0.71063,1856.75,20424.25,21112.14,0.0,1132.49,-444.605,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21112.136,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1132.491,-0.0
650,32.5,0.0,148.5188,0.0,0.0,1.43709,0.0,1.43709,0.0,1.43709,0.70959,1856.75,20424.25,21081.01,0.0,1086.98,-430.224,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21081.01,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1086.985,-0.0
655,32.75,0.0,148.8696,0.0,0.0,1.38047,0.0,1.38047,0.0,1.38047,0.7086,1856.75,20424.25,21051.15,0.0,1043.07,-416.165,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21051.15,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1043.065,-0.0
660,33.0,0.0,149.2064,0.0,0.0,1.32571,0.0,1.32571,0.0,1.32571,0.70764,1856.75,20424.25,21022.51,0.0,1000.69,-402.427,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21022.51,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1000.687,-0.0
665,33.25,0.0,149.5299,0.0,0.0,1.27277,0.0,1.27277,0.0,1.27277,0.70672,1856.75,20424.25,20995.05,0.0,959.81,-389.01,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20995.047,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-959.807,-0.0
670,33.5,0.0,149.8404,0.0,0.0,1.22161,0.0,1.22161,0.0,1.22161,0.70584,1856.75,20424.25,20968.72,0.0,920.38,-375.913,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20968.718,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-920.381,-0.0
675,33.75,0.0,150.1383,0.0,0.0,1.17219,0.0,1.17219,0.0,1.17219,0.705,1856.75,20424.25,20943.48,0.0,882.37,-363.135,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20943.481,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-882.367,-0.0
680,34.0,0.0,150.4242,0.0,0.0,1.12445,0.0,1.12445,0.0,1.12445,0.70419,1856.75,20424.25,20919.3,0.0,845.72,-350.676,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20919.298,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-845.723,-0.0
685,34.25,0.0,150.6984,0.0,0.0,1.07837,0.0,1.07837,0.0,1.07837,0.70342,1856.75,20424.25,20896.13,0.0,810.41,-338.532,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20896.128,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-810.41,-0.0
690,34.5,0.0,150.9612,0.0,0.0,1.03389,0.0,1.03389,0.0,1.03389,0.70268,1856.75,20424.25,20873.94,0.0,776.39,-326.701,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20873.935,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-776.386,-0.0
695,34.75,0.0,151.2132,0.0,0.0,0.99098,0.0,0.99098,0.0,0.99098,0.70197,1856.75,20424.25,20852.68,0.0,743.61,-315.182,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20852.682,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-743.614,-0.0
700,35.0,0.0,151.4548,0.0,0.0,0.94959,0.0,0.94959,0.0,0.94959,0.70129,1856.75,20424.25,20832.33,0.0,712.06,-303.971,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20832.335,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-712.055,-0.0
705,35.25,0.0,151.6861,0.0,0.0,0.90968,0.0,0.90968,0.0,0.90968,0.70064,1856.75,20424.25,20812.86,0.0,681.67,-293.064,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20812.858,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-681.672,-0.0
710,35.5,0.0,151.9078,0.0,0.0,0.87121,0.0,0.87121,0.0,0.87121,0.70002,1856.75,20424.25,20794.22,0.0,652.43,-282.459,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20794.219,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-652.428,-0.0
715,35.75,0.0,152.12,0.0,0.0,0.83415,0.0,0.83415,0.0,0.83415,0.69942,1856.75,20424.25,20776.39,0.0,624.29,-272.152,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20776.387,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-624.288,-0.0
720,36.0,0.0,152.3231,0.0,0.0,0.79844,0.0,0.79844,0.0,0.79844,0.69886,1856.75,20424.25,20759.33,0.0,597.22,-262.138,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20759.329,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-597.217,-0.0
725,36.25,0.0,152.5176,0.0,0.0,0.76405,0.0,0.76405,0.0,0.76405,0.69831,1856.75,20424.25,20743.02,0.0,571.18,-252.414,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20743.017,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-571.181,-0.0
730,36.5,0.0,152.7036,0.0,0.0,0.73095,0.0,0.73095,0.0,0.73095,0.69779,1856.75,20424.25,20727.42,0.0,546.15,-242.975,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20727.422,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-546.146,-0.0
735,36.75,0.0,152.8815,0.0,0.0,0.69909,0.0,0.69909,0.0,0.69909,0.69729,1856.75,20424.25,20712.51,0.0,522.08,-233.816,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20712.515,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-522.081,-0.0
740,37.0,0.0,153.0517,0.0,0.0,0.66845,0.0,0.66845,0.0,0.66845,0.69682,1856.75,20424.25,20698.27,0.0,498.95,-224.934,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20698.269,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-498.953,-0.0
745,37.25,0.0,153.2143,0.0,0.0,0.63897,0.0,0.63897,0.0,0.63897,0.69636,1856.75,20424.25,20684.66,0.0,476.73,-216.324,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20684.659,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-476.732,-0.0
750,37.5,0.0,153.3698,0.0,0.0,0.61062,0.0,0.61062,0.0,0.61062,0.69593,1856.75,20424.25,20671.66,0.0,455.39,-207.979,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20671.659,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-455.388,-0.0
755,37.75,0.0,153.5183,0.0,0.0,0.58338,0.0,0.58338,0.0,0.58338,0.69552,1856.75,20424.25,20659.24,0.0,434.89,-199.896,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20659.244,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-434.89,-0.0
760,38.0,0.0,153.6602,0.0,0.0,0.5572,0.0,0.5572,0.0,0.5572,0.69512,1856.75,20424.25,20647.39,0.0,415.21,-192.07,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20647.392,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-415.212,-0.0
765,38.25,0.0,153.7957,0.0,0.0,0.53205,0.0,0.53205,0.0,0.53205,0.69474,1856.75,20424.25,20636.08,0.0,396.32,-184.494,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20636.08,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-396.324,-0.0
770,38.5,0.0,153.9251,0.0,0.0,0.50789,0.0,0.50789,0.0,0.50789,0.69438,1856.75,20424.25,20625.29,0.0,378.2,-177.165,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20625.285,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-378.2,-0.0
775,38.75,0.0,154.0486,0.0,0.0,0.48471,0.0,0.48471,0.0,0.48471,0.69404,1856.75,20424.25,20614.99,0.0,360.81,-170.076,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20614.987,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-360.813,-0.0
780,39.0,0.0,154.1664,0.0,0.0,0.46245,0.0,0.46245,0.0,0.46245,0.69371,1856.75,20424.25,20605.17,0.0,344.14,-163.223,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20605.165,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-344.138,-0.0
