tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@11.10.10_x,f_helice@11.10.10_y,f_helice@11.10.10_z,f_helice@21.10.10_x,f_helice@21.10.10_y,f_helice@21.10.10_z,f_trainee_x,f_trainee_y,f_trainee_z
385,19.25,0.0103,100.6896,0.0015,0.00219,7.08349,0.00015,7.08349,0.0022,7.08349,0.85977,1856.75,20424.25,25555.89,0.0,6220.91,-1089.274,1798.9,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25555.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.937,-6220.912,-0.134
390,19.5,0.0108,102.4382,0.0015,0.00208,6.93504,0.00014,6.93504,0.00209,6.93504,0.85376,1856.75,20424.25,25378.78,0.0,6056.75,-1102.224,1799.07,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25378.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.831,-6056.752,-0.126
395,19.75,0.0113,104.1495,0.0016,0.00198,6.7852,0.00014,6.7852,0.00199,6.7852,0.84791,1856.75,20424.25,25206.28,0.0,5893.73,-1111.704,1799.22,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25206.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.732,-5893.734,-0.12
400,20.0,0.0118,105.8232,0.0016,0.00189,6.63441,0.00013,6.63441,0.00189,6.63441,0.84223,1856.75,20424.25,25038.41,0.0,5732.19,-1118.032,1799.34,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25038.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.639,-5732.191,-0.113
405,20.25,0.0123,107.4591,0.0016,0.0018,6.48307,0.00012,6.48307,0.0018,6.48307,0.83672,1856.75,20424.25,24875.16,0.0,5572.41,-1121.501,1799.44,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24875.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.554,-5572.407,-0.107
410,20.5,0.0127,109.0572,0.0016,0.00172,6.33154,0.00012,6.33154,0.00172,6.33154,0.83137,1856.75,20424.25,24716.5,0.0,5414.63,-1122.379,1799.53,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24716.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.475,-5414.628,-0.102
415,20.75,0.0131,110.6173,0.0017,0.00164,6.18013,0.00011,6.18013,0.00165,6.18013,0.82617,1856.75,20424.25,24562.4,0.0,5259.06,-1120.913,1799.6,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24562.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.402,-5259.064,-0.096
420,21.0,0.0135,112.1397,0.0017,0.00157,6.02914,0.00011,6.02914,0.00158,6.02914,0.82114,1856.75,20424.25,24412.81,0.0,5105.89,-1117.329,1799.66,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24412.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.336,-5105.892,-0.092
425,21.25,0.0139,113.6244,0.0017,0.00151,5.87884,0.0001,5.87884,0.00151,5.87884,0.81626,1856.75,20424.25,24267.68,0.0,4955.26,-1111.836,1799.72,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24267.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.275,-4955.261,-0.087
430,21.5,0.0143,115.0717,0.0018,0.00145,5.72946,0.0001,5.72946,0.00145,5.72946,0.81153,1856.75,20424.25,24126.92,0.0,4807.29,-1104.622,1799.76,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24126.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.219,-4807.295,-0.084
435,21.75,0.0146,116.4818,0.0018,0.0014,5.58122,0.0001,5.58122,0.0014,5.58122,0.80695,1856.75,20424.25,23990.48,0.0,4662.09,-1095.862,1799.8,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23990.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.169,-4662.095,-0.08
440,22.0,0.015,117.8551,0.0018,0.00135,5.43431,9e-05,5.43431,0.00135,5.43431,0.80251,1856.75,20424.25,23858.28,0.0,4519.74,-1085.715,1799.83,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23858.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123,-4519.742,-0.077
445,22.25,0.0153,119.1918,0.0018,0.0013,5.2889,9e-05,5.2889,0.00131,5.2889,0.79821,1856.75,20424.25,23730.22,0.0,4380.3,-1074.329,1799.86,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23730.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.081,-4380.3,-0.074
450,22.5,0.0156,120.4924,0.0018,0.00126,5.14515,9e-05,5.14515,0.00127,5.14515,0.79406,1856.75,20424.25,23606.23,0.0,4243.82,-1061.835,1799.88,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23606.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.043,-4243.817,-0.071
455,22.75,0.0159,121.7574,0.0019,0.00123,5.00319,8e-05,5.00319,0.00123,5.00319,0.79003,1856.75,20424.25,23486.22,0.0,4110.33,-1048.358,1799.9,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23486.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.008,-4110.328,-0.069
460,23.0,0.0162,122.9871,0.0019,0.00119,4.86314,8e-05,4.86314,0.00119,4.86314,0.78614,1856.75,20424.25,23370.09,0.0,3979.85,-1034.01,1799.91,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23370.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.975,-3979.854,-0.066
465,23.25,0.0165,124.1822,0.0019,0.00116,4.72511,8e-05,4.72511,0.00116,4.72511,0.78238,1856.75,20424.25,23257.77,0.0,3852.41,-1018.893,1799.93,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23257.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.946,-3852.409,-0.064
470,23.5,0.0168,125.343,0.0019,0.00113,4.58919,8e-05,4.58919,0.00113,4.58919,0.77874,1856.75,20424.25,23149.14,0.0,3727.99,-1003.103,1799.94,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23149.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918,-3727.993,-0.062
475,23.75,0.0171,126.4702,0.0019,0.0011,4.45547,7e-05,4.45547,0.00111,4.45547,0.77523,1856.75,20424.25,23044.13,0.0,3606.6,-986.726,1799.95,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23044.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.893,-3606.603,-0.061
480,24.0,0.0174,127.5643,0.002,0.00108,4.32401,7e-05,4.32401,0.00108,4.32401,0.77183,1856.75,20424.25,22942.63,0.0,3488.23,-969.842,1799.96,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22942.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.869,-3488.225,-0.059
485,24.25,0.0176,128.6259,0.002,0.00105,4.19488,7e-05,4.19488,0.00106,4.19488,0.76855,1856.75,20424.25,22844.57,0.0,3372.84,-952.523,1799.96,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22844.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.846,-3372.841,-0.057
490,24.5,0.0179,129.6555,0.002,0.00103,4.06812,7e-05,4.06812,0.00103,4.06812,0.76538,1856.75,20424.25,22749.84,0.0,3260.43,-934.838,1799.97,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22749.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.824,-3260.425,-0.056
495,24.75,0.0181,130.6539,0.002,0.00101,3.94379,7e-05,3.94379,0.00101,3.94379,0.76232,1856.75,20424.25,22658.35,0.0,3150.95,-916.847,1799.97,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22658.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.803,-3150.95,-0.054
500,25.0,0.0184,131.6215,0.002,0.00099,3.82191,7e-05,3.82191,0.00099,3.82191,0.75936,1856.75,20424.25,22570.02,0.0,3044.38,-898.609,1799.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22570.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.784,-3044.383,-0.053
505,25.25,0.0186,132.559,0.0021,0.00096,3.70252,7e-05,3.70252,0.00097,3.70252,0.75651,1856.75,20424.25,22484.76,0.0,2940.69,-880.174,1799.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22484.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.764,-2940.687,-0.052
510,25.5,0.0189,133.4671,0.0021,0.00094,3.58563,6e-05,3.58563,0.00095,3.58563,0.75376,1856.75,20424.25,22402.48,0.0,2839.82,-861.591,1799.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22402.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.745,-2839.824,-0.05
515,25.75,0.0191,134.3463,0.0021,0.00092,3.47126,6e-05,3.47126,0.00092,3.47126,0.7511,1856.75,20424.25,22323.1,0.0,2741.75,-842.904,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22323.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.727,-2741.751,-0.049
520,26.0,0.0193,135.1973,0.0021,0.0009,3.35942,6e-05,3.35942,0.0009,3.35942,0.74854,1856.75,20424.25,22246.52,0.0,2646.42,-824.154,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22246.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.709,-2646.424,-0.048
525,26.25,0.0196,136.0207,0.0021,0.00088,3.25012,6e-05,3.25012,0.00088,3.25012,0.74607,1856.75,20424.25,22172.67,0.0,2553.8,-805.377,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22172.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.691,-2553.799,-0.047
530,26.5,0.0198,136.8171,0.0021,0.00086,3.14335,6e-05,3.14335,0.00086,3.14335,0.74369,1856.75,20424.25,22101.47,0.0,2463.83,-786.609,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22101.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.673,-2463.828,-0.045
535,26.75,0.02,137.5873,0.0021,0.00084,3.03911,6e-05,3.03911,0.00084,3.03911,0.7414,1856.75,20424.25,22032.83,0.0,2376.46,-767.88,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22032.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.655,-2376.463,-0.044
540,27.0,0.0202,138.3317,0.0022,0.00082,2.93739,6e-05,2.93739,0.00082,2.93739,0.73919,1856.75,20424.25,21966.68,0.0,2291.65,-749.22,1799.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21966.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.638,-2291.654,-0.043
545,27.25,0.0204,139.0512,0.0022,0.0008,2.83818,5e-05,2.83818,0.0008,2.83818,0.73706,1856.75,20424.25,21902.95,0.0,2209.35,-730.654,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21902.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,-2209.353,-0.042
550,27.5,0.0206,139.7461,0.0022,0.00078,2.74146,5e-05,2.74146,0.00078,2.74146,0.735,1856.75,20424.25,21841.55,0.0,2129.51,-712.207,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21841.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.603,-2129.508,-0.041
555,27.75,0.0208,140.4173,0.0022,0.00076,2.64722,5e-05,2.64722,0.00076,2.64722,0.73303,1856.75,20424.25,21782.42,0.0,2052.07,-693.902,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21782.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.586,-2052.069,-0.04
560,28.0,0.021,141.0653,0.0022,0.00074,2.55543,5e-05,2.55543,0.00074,2.55543,0.73112,1856.75,20424.25,21725.48,0.0,1976.99,-675.758,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21725.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.569,-1976.985,-0.039
565,28.25,0.0211,141.6907,0.0022,0.00072,2.46608,5e-05,2.46608,0.00072,2.46608,0.72929,1856.75,20424.25,21670.66,0.0,1904.2,-657.795,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21670.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.552,-1904.205,-0.037
570,28.5,0.0213,142.2941,0.0022,0.0007,2.37913,5e-05,2.37913,0.0007,2.37913,0.72753,1856.75,20424.25,21617.9,0.0,1833.68,-640.028,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21617.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536,-1833.677,-0.036
575,28.75,0.0215,142.8762,0.0022,0.00068,2.29455,5e-05,2.29455,0.00068,2.29455,0.72583,1856.75,20424.25,21567.13,0.0,1765.35,-622.473,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21567.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519,-1765.351,-0.035
580,29.0,0.0217,143.4375,0.0023,0.00066,2.21232,4e-05,2.21232,0.00066,2.21232,0.7242,1856.75,20424.25,21518.28,0.0,1699.18,-605.144,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21518.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.503,-1699.177,-0.034
585,29.25,0.0218,143.9785,0.0023,0.00064,2.13241,4e-05,2.13241,0.00064,2.13241,0.72263,1856.75,20424.25,21471.3,0.0,1635.1,-588.053,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21471.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.487,-1635.102,-0.033
590,29.5,0.022,144.4999,0.0023,0.00062,2.05477,4e-05,2.05477,0.00062,2.05477,0.72112,1856.75,20424.25,21426.12,0.0,1573.08,-571.212,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21426.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.471,-1573.079,-0.032
595,29.75,0.0221,145.0023,0.0023,0.0006,1.97939,4e-05,1.97939,0.0006,1.97939,0.71967,1856.75,20424.25,21382.68,0.0,1513.06,-554.63,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21382.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.456,-1513.055,-0.031
600,30.0,0.0223,145.4861,0.0023,0.00058,1.90621,4e-05,1.90621,0.00058,1.90621,0.71828,1856.75,20424.25,21340.92,0.0,1454.98,-538.316,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21340.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.441,-1454.984,-0.03
605,30.25,0.0224,145.9519,0.0023,0.00056,1.83521,4e-05,1.83521,0.00056,1.83521,0.71693,1856.75,20424.25,21300.79,0.0,1398.82,-522.278,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21300.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.426,-1398.815,-0.029
610,30.5,0.0226,146.4004,0.0023,0.00054,1.76634,4e-05,1.76634,0.00054,1.76634,0.71565,1856.75,20424.25,21262.23,0.0,1344.5,-506.523,1800.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21262.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.411,-1344.501,-0.028
