tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@63.4.2_x,f_helice@63.4.2_y,f_helice@63.4.2_z,f_helice@63.4.22_x,f_helice@63.4.22_y,f_helice@63.4.22_z,f_helice@67.4.12_x,f_helice@67.4.12_y,f_helice@67.4.12_z,f_trainee_x,f_trainee_y,f_trainee_z
970,48.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
975,48.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
980,49.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
985,49.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
990,49.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
995,49.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1000,50.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1005,50.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1010,50.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1015,50.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1020,51.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1025,51.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1030,51.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1035,51.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1040,52.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1045,52.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1050,52.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1055,52.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1060,53.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1065,53.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1070,53.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1075,53.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1080,54.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1085,54.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1090,54.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1095,54.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1100,55.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1105,55.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1110,55.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1115,55.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1120,56.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1125,56.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1130,56.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1135,56.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1140,57.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1145,57.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1150,57.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1155,57.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1160,58.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1165,58.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1170,58.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1175,58.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1180,59.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1185,59.25,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1190,59.5,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1195,59.75,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1200,60.0,0.0,9.6275,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.23791,2070.75,22778.25,0.0,0.0,0.0,0.0,0.0,4505,256.0,1536.0,8192.0,1,0,0.0,-22778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
